CustomerID,TerritoryID,AccountNumber,CustomerType,rowguid,ModifiedDate
16842,4,AW00016842,I,s8Uy4dFPM02qJYg2zAENiQ==,2004-10-13 11:15:07.000000 UTC
17177,4,AW00017177,I,yeBGdYnSmk2N2kVpXIkwbQ==,2004-10-13 11:15:07.000000 UTC
17336,4,AW00017336,I,LSQ9eV3rfECDBAgF6Vlu5g==,2004-10-13 11:15:07.000000 UTC
17543,4,AW00017543,I,acSiU6eyMUSLB31JWx/+DA==,2004-10-13 11:15:07.000000 UTC
17673,4,AW00017673,I,5wD7sI46z0SJBoZuisbJpQ==,2004-10-13 11:15:07.000000 UTC
18096,4,AW00018096,I,2ccx8VcSXkC/uXS2DwsJfg==,2004-10-13 11:15:07.000000 UTC
18313,4,AW00018313,I,GSZsiNcOZEW8OidNOQlTOw==,2004-10-13 11:15:07.000000 UTC
18419,4,AW00018419,I,8cab2CLy4kmJzpLWEVNcfA==,2004-10-13 11:15:07.000000 UTC
18509,4,AW00018509,I,C+9+ib78vUiKNQRyLlkNcA==,2004-10-13 11:15:07.000000 UTC
18522,4,AW00018522,I,ieEoN9YLokuWBn06e9Qfrw==,2004-10-13 11:15:07.000000 UTC
18531,4,AW00018531,I,dQbdX5gDBkmYfwWmzLim7g==,2004-10-13 11:15:07.000000 UTC
18764,4,AW00018764,I,IWQowWTcK0ezXOQjw4nKsQ==,2004-10-13 11:15:07.000000 UTC
18808,4,AW00018808,I,zyPj7qPBM0GyPxlDsDuDqg==,2004-10-13 11:15:07.000000 UTC
18995,4,AW00018995,I,79IPDLEzfky/tn5bppZUSQ==,2004-10-13 11:15:07.000000 UTC
19880,4,AW00019880,I,WKRarEMgt0SDTyq3rGG+Kg==,2004-10-13 11:15:07.000000 UTC
19881,4,AW00019881,I,OD/WJ+sCwkqF958PHL9Owg==,2004-10-13 11:15:07.000000 UTC
19982,4,AW00019982,I,UzaXi5w0VECh+8gL9u9A7A==,2004-10-13 11:15:07.000000 UTC
20037,4,AW00020037,I,0sPkYlKkdEC9+d0lYJSA8Q==,2004-10-13 11:15:07.000000 UTC
20324,4,AW00020324,I,eg0fQLA1+02s9wgPQsgJwg==,2004-10-13 11:15:07.000000 UTC
20434,4,AW00020434,I,PNAHrovg+EeqGbwJetJ3oA==,2004-10-13 11:15:07.000000 UTC
20477,4,AW00020477,I,kS1DiGd6j0OEsGRzijHhkQ==,2004-10-13 11:15:07.000000 UTC
20661,4,AW00020661,I,F5duOTBSKEacIdtf3f4XqQ==,2004-10-13 11:15:07.000000 UTC
21385,4,AW00021385,I,ZViTLEpSNUmJGhpwXerKPg==,2004-10-13 11:15:07.000000 UTC
21468,4,AW00021468,I,gnjXKrbTnEin4bMeEAUIQQ==,2004-10-13 11:15:07.000000 UTC
21601,4,AW00021601,I,8Lspyk1EKUCsAT5W8CrAfQ==,2004-10-13 11:15:07.000000 UTC
21700,4,AW00021700,I,iQcb4PiI7kOk7kujs0NfZw==,2004-10-13 11:15:07.000000 UTC
21810,4,AW00021810,I,G1uqx82cPkCyG7OqNyIl3Q==,2004-10-13 11:15:07.000000 UTC
22009,4,AW00022009,I,0afm6ROyD0OpmDe/bSMGww==,2004-10-13 11:15:07.000000 UTC
22779,4,AW00022779,I,xh1Id/7AIUSXcIB/VO9NCg==,2004-10-13 11:15:07.000000 UTC
23159,4,AW00023159,I,xeYJChW3h0yrL+6JSjosvg==,2004-10-13 11:15:07.000000 UTC
23287,4,AW00023287,I,5HqdiBlVSUOmex+9IWGWqQ==,2004-10-13 11:15:07.000000 UTC
23481,4,AW00023481,I,y8B4MTrDQk+U8y/7jhA3bQ==,2004-10-13 11:15:07.000000 UTC
23492,4,AW00023492,I,+DoCUf5/TEqmdvMaHDaLdQ==,2004-10-13 11:15:07.000000 UTC
23516,4,AW00023516,I,IgScoVlWNEyoFenL01h1WA==,2004-10-13 11:15:07.000000 UTC
23564,4,AW00023564,I,jTLUaMVH00G2N7/IUrEvJQ==,2004-10-13 11:15:07.000000 UTC
23815,4,AW00023815,I,DeADuMbGyEuvVjZK9uriXw==,2004-10-13 11:15:07.000000 UTC
24231,4,AW00024231,I,xQt1Ls4nPku8P464kMJOew==,2004-10-13 11:15:07.000000 UTC
24349,4,AW00024349,I,OElUf6yVR0yoYOnr23lw2Q==,2004-10-13 11:15:07.000000 UTC
24518,4,AW00024518,I,QsUM0es3PUm4uesFAPd0HQ==,2004-10-13 11:15:07.000000 UTC
24616,4,AW00024616,I,ghZGkrLS5kCkR6AyY+HV+w==,2004-10-13 11:15:07.000000 UTC
25091,4,AW00025091,I,BmzIY0Lj7UeOEv9iRDgKWA==,2004-10-13 11:15:07.000000 UTC
25391,4,AW00025391,I,HlxXzsrpJ02eH4tZfO8c5g==,2004-10-13 11:15:07.000000 UTC
25431,4,AW00025431,I,rQ20kfRJBki6DAByLc5a/Q==,2004-10-13 11:15:07.000000 UTC
25836,4,AW00025836,I,E9HEFRM+nU6oeTQn2K8VcA==,2004-10-13 11:15:07.000000 UTC
25924,4,AW00025924,I,gV1FHZlGvEqEMqN4s+UNCw==,2004-10-13 11:15:07.000000 UTC
26458,4,AW00026458,I,AZa/QcE4SEmGAA9Hm1afJw==,2004-10-13 11:15:07.000000 UTC
27447,4,AW00027447,I,0FVA7rJ5V0uay3+NS+1SIQ==,2004-10-13 11:15:07.000000 UTC
28071,4,AW00028071,I,UpVa2FjkikenEoRWHMB9gg==,2004-10-13 11:15:07.000000 UTC
28619,4,AW00028619,I,lHAcTbXl60OQwalpnEdOhA==,2004-10-13 11:15:07.000000 UTC
29112,4,AW00029112,I,KmtlUqBDaUy695gu+H+C4w==,2004-10-13 11:15:07.000000 UTC
29246,4,AW00029246,I,03zL98D2Aku1dKNWNL29iA==,2004-10-13 11:15:07.000000 UTC
29251,4,AW00029251,I,myHhpOEwV0GVfIRO94wYSA==,2004-10-13 11:15:07.000000 UTC
11036,4,AW00011036,I,r75ALlVKTU6ofQCcwn1DeA==,2004-10-13 11:15:07.000000 UTC
11229,4,AW00011229,I,/4tSvjb9J0CRPc9TL5crGw==,2004-10-13 11:15:07.000000 UTC
11691,4,AW00011691,I,fSpgKtnMrEC2Cf8TZtIi2A==,2004-10-13 11:15:07.000000 UTC
11794,4,AW00011794,I,lcbM/dvkUky0PkIcGGOl8A==,2004-10-13 11:15:07.000000 UTC
11971,4,AW00011971,I,hcmZ3htyv0e5ZlsyRvOfig==,2004-10-13 11:15:07.000000 UTC
12778,4,AW00012778,I,uZ0O5mJ/40ybOSx8VuhtCw==,2004-10-13 11:15:07.000000 UTC
12940,4,AW00012940,I,wmA4axAxOkm+EWf2HGdmig==,2004-10-13 11:15:07.000000 UTC
13236,4,AW00013236,I,172cN2nY3UytwF5+fM770w==,2004-10-13 11:15:07.000000 UTC
13365,4,AW00013365,I,kwyB9Or4W0eInOJGjWxhtg==,2004-10-13 11:15:07.000000 UTC
13374,4,AW00013374,I,B0ys+cb3q0eUUFfQGKzd/Q==,2004-10-13 11:15:07.000000 UTC
13380,4,AW00013380,I,C6Hlqj6cL0G2aTqvCFq+zQ==,2004-10-13 11:15:07.000000 UTC
13716,4,AW00013716,I,Zf62WdkUc0mQUWAyB42zLA==,2004-10-13 11:15:07.000000 UTC
13933,4,AW00013933,I,wWJqegyZ/k+x45sABI6KpA==,2004-10-13 11:15:07.000000 UTC
14095,4,AW00014095,I,CRoY7YQmF0mRlCE5X9PFTQ==,2004-10-13 11:15:07.000000 UTC
14907,4,AW00014907,I,DQXOmo05r0C1ctBQ1p0fOw==,2004-10-13 11:15:07.000000 UTC
15195,4,AW00015195,I,ANoMqtopM0aV99JggoOaDA==,2004-10-13 11:15:07.000000 UTC
15285,4,AW00015285,I,FFaUEKRGGUOBLEuPddHPmw==,2004-10-13 11:15:07.000000 UTC
15388,4,AW00015388,I,Sl0yEFj3RkW8soEl9hmN9A==,2004-10-13 11:15:07.000000 UTC
15521,4,AW00015521,I,NLeSiHkGAk26tgM4w895WQ==,2004-10-13 11:15:07.000000 UTC
15537,4,AW00015537,I,9KwEvt4eV0C61pekq4muXw==,2004-10-13 11:15:07.000000 UTC
15865,4,AW00015865,I,4MZQnQhwVkuLwf12jnVErg==,2004-10-13 11:15:07.000000 UTC
16102,4,AW00016102,I,liQ7w3pG0E2ndAO+MZXQKQ==,2004-10-13 11:15:07.000000 UTC
16235,4,AW00016235,I,dfanOJ6wv0W9q7ZuxIaIcw==,2004-10-13 11:15:07.000000 UTC
16798,4,AW00016798,I,TQwck40puEWdzhyMzUHBcg==,2004-10-13 11:15:07.000000 UTC
16994,4,AW00016994,I,xMsYJeznRk2YJLAjpvf8MA==,2004-10-13 11:15:07.000000 UTC
17018,4,AW00017018,I,8MGI5C6Yx0yMbxRb+ntVoA==,2004-10-13 11:15:07.000000 UTC
17270,4,AW00017270,I,DE4ZNWnRc0KsvLAIXplHLg==,2004-10-13 11:15:07.000000 UTC
17435,4,AW00017435,I,CEWapRpkB02EpnkzrlcpRw==,2004-10-13 11:15:07.000000 UTC
17572,4,AW00017572,I,wd7KAgep+k+ZjiQFqnOGpg==,2004-10-13 11:15:07.000000 UTC
17667,4,AW00017667,I,lN/cWBbSL0ySp7fORxnhDg==,2004-10-13 11:15:07.000000 UTC
17869,4,AW00017869,I,DEgWZ01HfkS/rlhfEVeYpQ==,2004-10-13 11:15:07.000000 UTC
18075,4,AW00018075,I,BW0nFQIuXkKX8HSlEToZDg==,2004-10-13 11:15:07.000000 UTC
18448,4,AW00018448,I,3qrE5FFDQ0C6IKvgaddv9w==,2004-10-13 11:15:07.000000 UTC
18474,4,AW00018474,I,ZBaYjLaoAE6O3lERxiDjAw==,2004-10-13 11:15:07.000000 UTC
18771,4,AW00018771,I,lgClPjYGc0GbOlXrsdqL8g==,2004-10-13 11:15:07.000000 UTC
18992,4,AW00018992,I,+ol8Ukjfx0WUTRhqWbXN1g==,2004-10-13 11:15:07.000000 UTC
19140,4,AW00019140,I,eNGnHwwcYkKGAWVhUqCLOw==,2004-10-13 11:15:07.000000 UTC
19707,4,AW00019707,I,bp1vFbXYJkCBwkELxExH7Q==,2004-10-13 11:15:07.000000 UTC
19756,4,AW00019756,I,oMbYrTTq4ki77QAg6+55rQ==,2004-10-13 11:15:07.000000 UTC
20083,4,AW00020083,I,BG8+upHLgUKiz3571YAD/w==,2004-10-13 11:15:07.000000 UTC
20092,4,AW00020092,I,4sS/cK5z2UCm6OMYdbJG3g==,2004-10-13 11:15:07.000000 UTC
20126,4,AW00020126,I,SuBRwwIp002+1AlMUkIN+A==,2004-10-13 11:15:07.000000 UTC
20293,4,AW00020293,I,nyuiqGmJHk6DERH94DjOwQ==,2004-10-13 11:15:07.000000 UTC
20339,4,AW00020339,I,1Zzw26Pj9EeGRIgMHUQdWg==,2004-10-13 11:15:07.000000 UTC
20363,4,AW00020363,I,MfTDK0hlpkeheGudWozK1g==,2004-10-13 11:15:07.000000 UTC
20386,4,AW00020386,I,qJp+/L4PPUSGhX/BtOSonA==,2004-10-13 11:15:07.000000 UTC
20490,4,AW00020490,I,RTcL6zVn+U2MPGEQxwjRpg==,2004-10-13 11:15:07.000000 UTC
20504,4,AW00020504,I,udcZOXR5/0SHsGh8pdUAXw==,2004-10-13 11:15:07.000000 UTC
20772,4,AW00020772,I,kTqT3A5Nl0as+0Xh27ZOPA==,2004-10-13 11:15:07.000000 UTC
21145,4,AW00021145,I,+Q3vuLyOgEO+LAYVrmttpg==,2004-10-13 11:15:07.000000 UTC
21271,4,AW00021271,I,MwZ6kdvb5EmbPUH/FUXuSg==,2004-10-13 11:15:07.000000 UTC
21457,4,AW00021457,I,KFHa4gLSPkqKJsy7MxTo6g==,2004-10-13 11:15:07.000000 UTC
21698,4,AW00021698,I,d4wVgueGtUOj/GgfrNSvIA==,2004-10-13 11:15:07.000000 UTC
22025,4,AW00022025,I,q4DJWVt8Q0CqRrIJHM6yYA==,2004-10-13 11:15:07.000000 UTC
22061,4,AW00022061,I,BHffbANgg0GqkvAXlYFiyA==,2004-10-13 11:15:07.000000 UTC
22085,4,AW00022085,I,MnPQHmysik2RQP/akTNwIQ==,2004-10-13 11:15:07.000000 UTC
22104,4,AW00022104,I,fyLVQ4Kl7EOVQgYZP5V+tg==,2004-10-13 11:15:07.000000 UTC
22129,4,AW00022129,I,IekJtoxI20Kyi9JQymZ0vg==,2004-10-13 11:15:07.000000 UTC
22138,4,AW00022138,I,lunfw8i25kGeQe3W3CWmXQ==,2004-10-13 11:15:07.000000 UTC
22186,4,AW00022186,I,x1ENQtiao02HPEsRyHNKpA==,2004-10-13 11:15:07.000000 UTC
22286,4,AW00022286,I,JzH1V9/PmkyagRNXEvdiRw==,2004-10-13 11:15:07.000000 UTC
22737,4,AW00022737,I,WAo7MPkRIkaJDQKf6hk/dA==,2004-10-13 11:15:07.000000 UTC
22788,4,AW00022788,I,uZJzhZNRl02mzKlxeChaCw==,2004-10-13 11:15:07.000000 UTC
23247,4,AW00023247,I,4WIlyjPJMkOLKt0w3o+TgQ==,2004-10-13 11:15:07.000000 UTC
23268,4,AW00023268,I,GlVcBTSpUU6rAdCTyqGNig==,2004-10-13 11:15:07.000000 UTC
23288,4,AW00023288,I,NVD6Kgy0H0CGS5b9sYr1Kg==,2004-10-13 11:15:07.000000 UTC
23482,4,AW00023482,I,N747L0Dr9ECNa1rJUNxmhg==,2004-10-13 11:15:07.000000 UTC
23814,4,AW00023814,I,a3X8FeS9f0y1obcgglDKSQ==,2004-10-13 11:15:07.000000 UTC
24638,4,AW00024638,I,eAYvHF6SFEGxTAn5a1+wUA==,2004-10-13 11:15:07.000000 UTC
24790,4,AW00024790,I,KmhcycwMSU+uU2QZx/AZlg==,2004-10-13 11:15:07.000000 UTC
25103,4,AW00025103,I,SzpIbl+WjUWhDhglYX0O9Q==,2004-10-13 11:15:07.000000 UTC
25176,4,AW00025176,I,Rbt01kNGI0qSw3dCqylXGg==,2004-10-13 11:15:07.000000 UTC
25399,4,AW00025399,I,AV6XuHwLV0qnIqZK97P7AA==,2004-10-13 11:15:07.000000 UTC
25436,4,AW00025436,I,v/FZKZ1Ma0S/MBz27MBldQ==,2004-10-13 11:15:07.000000 UTC
25848,4,AW00025848,I,bVCRnLelv02obqdtX5ewhg==,2004-10-13 11:15:07.000000 UTC
25951,4,AW00025951,I,romGIMMbQEK+1xaT/OgMbg==,2004-10-13 11:15:07.000000 UTC
26301,4,AW00026301,I,PDgIx7psHkqzfnS150gBQw==,2004-10-13 11:15:07.000000 UTC
26710,4,AW00026710,I,sHnTq+oEQkyTydN3lD5PKQ==,2004-10-13 11:15:07.000000 UTC
27059,4,AW00027059,I,MqUYTRPJRUC4hd3+0eLNeQ==,2004-10-13 11:15:07.000000 UTC
27263,4,AW00027263,I,ZPA/bG1icEGJYFGm3Oourg==,2004-10-13 11:15:07.000000 UTC
27383,4,AW00027383,I,r25El84FRUeYtaQEPlNn6Q==,2004-10-13 11:15:07.000000 UTC
27434,4,AW00027434,I,OwDThkVipkqWa8v2VFsEDQ==,2004-10-13 11:15:07.000000 UTC
28345,4,AW00028345,I,cmRZGCej306RLB0gYJfnFQ==,2004-10-13 11:15:07.000000 UTC
29045,4,AW00029045,I,SJtWe454kkeCErKyajtOhA==,2004-10-13 11:15:07.000000 UTC
29198,4,AW00029198,I,Gg+4FPBvZUmd3x7cMd4K9g==,2004-10-13 11:15:07.000000 UTC
11233,4,AW00011233,I,GtzzssRnqUOsW33N8HlJmg==,2004-10-13 11:15:07.000000 UTC
11625,4,AW00011625,I,+3eys2+xo0WTs6EFeqaFfA==,2004-10-13 11:15:07.000000 UTC
11805,4,AW00011805,I,jvVCk3J26k6ZABsOpiCzOg==,2004-10-13 11:15:07.000000 UTC
11844,4,AW00011844,I,mIQz8f/HD0O7RNKKfvy7nw==,2004-10-13 11:15:07.000000 UTC
12146,4,AW00012146,I,351jc77NCESiDeiCPPThsQ==,2004-10-13 11:15:07.000000 UTC
12884,4,AW00012884,I,UM37Q2xpV0CO0fRW5ktRKQ==,2004-10-13 11:15:07.000000 UTC
13378,4,AW00013378,I,jX8IYauEAECq9rC3K+lCDw==,2004-10-13 11:15:07.000000 UTC
13447,4,AW00013447,I,8F2xEa8ZcEyvG/MI6xoqgQ==,2004-10-13 11:15:07.000000 UTC
13724,4,AW00013724,I,dtotM00jJ0i+uIIuPk3S0w==,2004-10-13 11:15:07.000000 UTC
13725,4,AW00013725,I,K7CCNj0ejkKKU7IRmBFkeA==,2004-10-13 11:15:07.000000 UTC
13865,4,AW00013865,I,0/9E4DgyAU6prthfHZCBqw==,2004-10-13 11:15:07.000000 UTC
13925,4,AW00013925,I,ZMWPYHH8SU2ETJqISgphkA==,2004-10-13 11:15:07.000000 UTC
14246,4,AW00014246,I,7V2BxeGSp0OqWoiZUCKwAQ==,2004-10-13 11:15:07.000000 UTC
14293,4,AW00014293,I,VtXzd3/C8UWqU+2OICfLrQ==,2004-10-13 11:15:07.000000 UTC
14500,4,AW00014500,I,VkdcqJVEAEC42Dut7BgMrw==,2004-10-13 11:15:07.000000 UTC
14559,4,AW00014559,I,iIYMYuF2a0e97FSAI4KsCA==,2004-10-13 11:15:07.000000 UTC
14876,4,AW00014876,I,bMNP3NHVRUGMVmH1fmo8sg==,2004-10-13 11:15:07.000000 UTC
14913,4,AW00014913,I,XtjY4exq60SszvfGvcccXw==,2004-10-13 11:15:07.000000 UTC
14919,4,AW00014919,I,LnM+AQptI0Gk3v4mrbEuQw==,2004-10-13 11:15:07.000000 UTC
14921,4,AW00014921,I,Zxq2Ub0EIEmopKLSddr/rQ==,2004-10-13 11:15:07.000000 UTC
15345,4,AW00015345,I,x4teaL5di0iDpPG0jUIVwQ==,2004-10-13 11:15:07.000000 UTC
15405,4,AW00015405,I,dXn1lHVIxEiWa9Q4pY4Lfg==,2004-10-13 11:15:07.000000 UTC
15497,4,AW00015497,I,tYRXrULec0+IMmYn+mjIHg==,2004-10-13 11:15:07.000000 UTC
15857,4,AW00015857,I,rg6O9tOVB0ihJpus6MehHA==,2004-10-13 11:15:07.000000 UTC
15899,4,AW00015899,I,akLxzhAKMEK+9qgTNZCcqw==,2004-10-13 11:15:07.000000 UTC
16095,4,AW00016095,I,3KstHkrvwEC8v6qQoGVEZg==,2004-10-13 11:15:07.000000 UTC
16113,4,AW00016113,I,QAGCI6+exEuTwbUHfgHEJw==,2004-10-13 11:15:07.000000 UTC
16227,4,AW00016227,I,uVIaiZOnGk+SK02NopTL7Q==,2004-10-13 11:15:07.000000 UTC
16335,4,AW00016335,I,GnjKUl7UmUal8eUsJnJmaQ==,2004-10-13 11:15:07.000000 UTC
17397,4,AW00017397,I,24bZkWmrlk+ng6KaPox3dQ==,2004-10-13 11:15:07.000000 UTC
17407,4,AW00017407,I,FzcYbVMp1kGfcM/IZhG1NQ==,2004-10-13 11:15:07.000000 UTC
17436,4,AW00017436,I,n3fvvEc/EUKdJdpmUFRQQA==,2004-10-13 11:15:07.000000 UTC
17437,4,AW00017437,I,uj4OTMLQl0uMFfdc82JmFg==,2004-10-13 11:15:07.000000 UTC
18068,4,AW00018068,I,35RYHnUgFk6BHSUrFQp3yA==,2004-10-13 11:15:07.000000 UTC
18228,4,AW00018228,I,1Etrubn9R025z2u5+5tFLw==,2004-10-13 11:15:07.000000 UTC
18231,4,AW00018231,I,pP6Nx3n9JU6WxTHUXz6bmw==,2004-10-13 11:15:07.000000 UTC
18348,4,AW00018348,I,xUwFwkVpTkmlovbUkXU/0Q==,2004-10-13 11:15:07.000000 UTC
18440,4,AW00018440,I,S2Zxs5XffUeZPnWcqw2AMQ==,2004-10-13 11:15:07.000000 UTC
18476,4,AW00018476,I,28AT/9Wj1EyWVajZERXocg==,2004-10-13 11:15:07.000000 UTC
18752,4,AW00018752,I,7OslRQntBkizuwCpdh6qUQ==,2004-10-13 11:15:07.000000 UTC
18760,4,AW00018760,I,7be5BQuAXk6L/loF6p1UNQ==,2004-10-13 11:15:07.000000 UTC
19013,4,AW00019013,I,lIxQVXt0kUC4xFJ+GUCAPw==,2004-10-13 11:15:07.000000 UTC
19114,4,AW00019114,I,QO0N4Moyqkye4HSwwRpPVg==,2004-10-13 11:15:07.000000 UTC
19211,4,AW00019211,I,KzejxEmNX0aTeHvdBtn0hw==,2004-10-13 11:15:07.000000 UTC
19214,4,AW00019214,I,XTz/rF+dJEmhx7/c/bsKQA==,2004-10-13 11:15:07.000000 UTC
19665,4,AW00019665,I,QKcmtW6wvkiYg5d9yJ5QPA==,2004-10-13 11:15:07.000000 UTC
19851,4,AW00019851,I,zI1G2DFZTkCQaYBmNdXsvw==,2004-10-13 11:15:07.000000 UTC
19866,4,AW00019866,I,G9UytIJ7qEq8pc3/duHDAQ==,2004-10-13 11:15:07.000000 UTC
20442,4,AW00020442,I,ngPv4+P4DEqn5xLW8u2Rpg==,2004-10-13 11:15:07.000000 UTC
20750,4,AW00020750,I,Ml+pWvx6YkGVFbEgqDdvUw==,2004-10-13 11:15:07.000000 UTC
21486,4,AW00021486,I,mrHRXy7x6EiwQeyKcPBk7Q==,2004-10-13 11:15:07.000000 UTC
21686,4,AW00021686,I,i1jy4lxTtkSq8OhZ3iM2cw==,2004-10-13 11:15:07.000000 UTC
21697,4,AW00021697,I,glZmoF/hWEOORk8lemHclA==,2004-10-13 11:15:07.000000 UTC
22040,4,AW00022040,I,4FwcoixDZ0SEQJZK+vA5mA==,2004-10-13 11:15:07.000000 UTC
22152,4,AW00022152,I,i/DZ1VFDhkKnFXyEQ6yMFQ==,2004-10-13 11:15:07.000000 UTC
22284,4,AW00022284,I,m+yQIOafHESqLEuBEQubzA==,2004-10-13 11:15:07.000000 UTC
22340,4,AW00022340,I,p7uUxJ+ewUOtVxSmNkj/VQ==,2004-10-13 11:15:07.000000 UTC
22548,4,AW00022548,I,AvvSvKXgdkuYs3laBrJ7eA==,2004-10-13 11:15:07.000000 UTC
22769,4,AW00022769,I,VGp4ZhI+aUKXOWEl4SCIrg==,2004-10-13 11:15:07.000000 UTC
22782,4,AW00022782,I,wuakDKu8hEWG0hwdDFn87A==,2004-10-13 11:15:07.000000 UTC
23007,4,AW00023007,I,AiLKpA+FGk+aQ5zYFQHInA==,2004-10-13 11:15:07.000000 UTC
23056,4,AW00023056,I,bkVKKuIp4EK6S7rsAyHi3w==,2004-10-13 11:15:07.000000 UTC
23207,4,AW00023207,I,2St1W3MZLEOX047AcnXTSg==,2004-10-13 11:15:07.000000 UTC
23270,4,AW00023270,I,C/j+CgIygUOPdNsHFHgrHg==,2004-10-13 11:15:07.000000 UTC
23354,4,AW00023354,I,wyIxGdHGa06i1nvqJJdIug==,2004-10-13 11:15:07.000000 UTC
23469,4,AW00023469,I,NdY4NydGNE2xKXeKb9grbQ==,2004-10-13 11:15:07.000000 UTC
23788,4,AW00023788,I,WjH05ReuEEOZtCEVroS1Sg==,2004-10-13 11:15:07.000000 UTC
24426,4,AW00024426,I,A6Qv+CK9KkufTpzLZX13cw==,2004-10-13 11:15:07.000000 UTC
24512,4,AW00024512,I,1MMC3roDvkK9uPr+FRjqxA==,2004-10-13 11:15:07.000000 UTC
24618,4,AW00024618,I,rd5IhRZTI0KmXdCoh5o6kg==,2004-10-13 11:15:07.000000 UTC
24684,4,AW00024684,I,y7UJ4S3O9E+wM3IYI6iiwg==,2004-10-13 11:15:07.000000 UTC
24772,4,AW00024772,I,75VJuty3L0aA7lXgzyIOrQ==,2004-10-13 11:15:07.000000 UTC
24784,4,AW00024784,I,ObAyz/QbfEmh1qtnyWrXDQ==,2004-10-13 11:15:07.000000 UTC
25415,4,AW00025415,I,sdshKxKvxUi7toR7dOejeg==,2004-10-13 11:15:07.000000 UTC
26007,4,AW00026007,I,jeTd/yrYWku2C99rpNL+GQ==,2004-10-13 11:15:07.000000 UTC
26106,4,AW00026106,I,vEuGnfpYv0mczxb/WXnuHg==,2004-10-13 11:15:07.000000 UTC
26199,4,AW00026199,I,34qIyvZWRUOdv6V5Qwv8dA==,2004-10-13 11:15:07.000000 UTC
26286,4,AW00026286,I,h143hOEAKk+WStZcuAJMIw==,2004-10-13 11:15:07.000000 UTC
26335,4,AW00026335,I,aYM/eeb1pkqzKGLgmcNUsw==,2004-10-13 11:15:07.000000 UTC
26472,4,AW00026472,I,qIQCIcasW0GH/jkL85xsYw==,2004-10-13 11:15:07.000000 UTC
26677,4,AW00026677,I,hMSjerdr6U6uHGVl0mRvGg==,2004-10-13 11:15:07.000000 UTC
27398,4,AW00027398,I,KMKmYEeyC0GnIDjBKPIOWQ==,2004-10-13 11:15:07.000000 UTC
27399,4,AW00027399,I,Csyt9lVYm0e/pkewRAEuJg==,2004-10-13 11:15:07.000000 UTC
27506,4,AW00027506,I,2R15idAENkmenCe9Ha5JLw==,2004-10-13 11:15:07.000000 UTC
27609,4,AW00027609,I,o5A//+AyqU6wQo6ceEL3qA==,2004-10-13 11:15:07.000000 UTC
27749,4,AW00027749,I,DfGSk6jRLU2YG2BI5L4AVw==,2004-10-13 11:15:07.000000 UTC
27755,4,AW00027755,I,cSD8CE76ukOKDLMqyUrlzA==,2004-10-13 11:15:07.000000 UTC
27989,4,AW00027989,I,PZZXra6MqEuEBvrtPqrpqQ==,2004-10-13 11:15:07.000000 UTC
28066,4,AW00028066,I,43JfEA+QiUK8wf5oPnEEYA==,2004-10-13 11:15:07.000000 UTC
28182,4,AW00028182,I,9zJksuYnwEWa+1uX2QYcsg==,2004-10-13 11:15:07.000000 UTC
28230,4,AW00028230,I,vqGB3gJHjU+WHl/0/Z6//g==,2004-10-13 11:15:07.000000 UTC
28629,4,AW00028629,I,KCXOooRwU02rdmVSXQVAZg==,2004-10-13 11:15:07.000000 UTC
28999,4,AW00028999,I,ivglUPZQsk6cl3aog8a/Pw==,2004-10-13 11:15:07.000000 UTC
29059,4,AW00029059,I,OwejWi4b5kCXC7gzR3NJWQ==,2004-10-13 11:15:07.000000 UTC
29078,4,AW00029078,I,TF3k3E24dkm/lQyRrmiCtg==,2004-10-13 11:15:07.000000 UTC
29238,4,AW00029238,I,8/ijqqRnykGmQFWsygV5gQ==,2004-10-13 11:15:07.000000 UTC
29265,4,AW00029265,I,Ta+Ja2QHfkaMNc2GI7KKnA==,2004-10-13 11:15:07.000000 UTC
11177,4,AW00011177,I,ha3ZBJRxX06JwxvYAXYWAw==,2004-10-13 11:15:07.000000 UTC
11186,4,AW00011186,I,4zIQtSMm3U+PgVqGgKLZsA==,2004-10-13 11:15:07.000000 UTC
11697,4,AW00011697,I,XjWrOCRGTkqtecu6p1OfFA==,2004-10-13 11:15:07.000000 UTC
12026,4,AW00012026,I,qHGtWLp/dka5vjxwa71Quw==,2004-10-13 11:15:07.000000 UTC
12428,4,AW00012428,I,+HmCmmdSNU+3DENpaLCzTg==,2004-10-13 11:15:07.000000 UTC
12527,4,AW00012527,I,pXeAtf/1tkuGX0UYCwY0PQ==,2004-10-13 11:15:07.000000 UTC
13017,4,AW00013017,I,EZxmvKCqb0Kt1OTB3E67BQ==,2004-10-13 11:15:07.000000 UTC
13250,4,AW00013250,I,v8zm4mOfXEGk/XRP2ydi7w==,2004-10-13 11:15:07.000000 UTC
13980,4,AW00013980,I,MBhsy/QcZ0qr1T/TOkZIdA==,2004-10-13 11:15:07.000000 UTC
13986,4,AW00013986,I,D8eVEOezmEKrRCyO7UxcYA==,2004-10-13 11:15:07.000000 UTC
14017,4,AW00014017,I,VLhE/rt6Ek2nkX76OME90g==,2004-10-13 11:15:07.000000 UTC
14434,4,AW00014434,I,ScZbWvAZqU+LNZZw2RCk6Q==,2004-10-13 11:15:07.000000 UTC
14560,4,AW00014560,I,IntO7bUuAkCxGWQxiR1CWA==,2004-10-13 11:15:07.000000 UTC
