AddressID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode,rowguid,ModifiedDate
16465,5736 Candle Dr.,,Beaverton,58,97005,s0GNvB4LVkSjKOAzHDwYdg==,2003-08-31 00:00:00.000000 UTC
23887,6720 Primrose Dr.,,Beaverton,58,97005,W4Kf9P+sskGe+iIjscR3dw==,2003-02-13 00:00:00.000000 UTC
18643,2373 Mt .whitney Way,,Beaverton,58,97005,lKdyyUGeKUSs4x7uAJJd+g==,2004-05-06 00:00:00.000000 UTC
29630,3581 Rising Dawn Way,,Beaverton,58,97005,w8C3mC0HgEu1gn4uY6BQ/g==,2003-08-20 00:00:00.000000 UTC
12932,4144 Tahoe Place,,Beaverton,58,97005,rV50Mw99CEeJwfv3jLWfPQ==,2004-05-14 00:00:00.000000 UTC
17173,9037 Saddlehill Lane,,Beaverton,58,97005,2y5auWexKES5P2W8eGOePA==,2003-08-31 00:00:00.000000 UTC
18698,9151 Mount Dr.,,Beaverton,58,97005,wGVLEA/qHEmiAdYv45N5cw==,2004-02-08 00:00:00.000000 UTC
27165,1705 9th St.,,Beaverton,58,97005,XLHEZVvHi0qBK+T59WhzAw==,2003-11-27 00:00:00.000000 UTC
12481,8398 Kathryn Drive,,Beaverton,58,97005,Tn5DGFj0JEyJLwTlUalhow==,2001-09-27 00:00:00.000000 UTC
17141,3153 Glaze Ct,,Beaverton,58,97005,bbGS+C71iEm1ZXHaqO/LNQ==,2003-10-20 00:00:00.000000 UTC
17397,9327 Roland Drive,,Beaverton,58,97005,OBY/+SG5xEGfMOToNqsWTA==,2004-06-29 00:00:00.000000 UTC
17833,6763 Northridge Drive,,Beaverton,58,97005,vijfU7zV2UixNJbOVZTWig==,2003-10-09 00:00:00.000000 UTC
22976,968 W Lake Dr.,,Beaverton,58,97005,kIIhQBXEykeJ+zF42ZKeTA==,2003-10-12 00:00:00.000000 UTC
24553,5477 Limewood Place,,Beaverton,58,97005,2xfzpluDgkqE1xYP+vMn4Q==,2002-11-05 00:00:00.000000 UTC
27594,805 Stonyhill Circle,,Beaverton,58,97005,zQl6Ez483EK4EyFv1HOmsw==,2004-06-21 00:00:00.000000 UTC
19378,8998 Katharyn Drive,,Beaverton,58,97005,7x1hg2GPoket0Z1YFk97GA==,2004-02-11 00:00:00.000000 UTC
12908,4268 Shadow Court,,Beaverton,58,97005,TYvl1GUHokujXFThpxL53Q==,2004-07-18 00:00:00.000000 UTC
13870,415 Courthouse Drive,,Beaverton,58,97005,REb3kAGpzUqUxPtid2gzxQ==,2004-03-16 00:00:00.000000 UTC
17955,1727 The Trees Drive,,Beaverton,58,97005,Eb47Qk11E0q/sSjAIJb+ag==,2004-07-27 00:00:00.000000 UTC
17982,6081 Jeanne Circle,,Beaverton,58,97005,aRwhJZUnBE6YNP7kzigQ/Q==,2004-02-01 00:00:00.000000 UTC
23230,1156 Corte Poquito,,Beaverton,58,97005,8A1LJXkLhEysp1ukpGtWlg==,2004-03-29 00:00:00.000000 UTC
15433,8629 Partridge Dr,,Beaverton,58,97005,KdcobZW2A06P2S84W53KZg==,2004-07-22 00:00:00.000000 UTC
17607,5967 Greystone Dr.,,Beaverton,58,97005,E9W0rCcA9kK9k1xzT/1HrA==,2004-04-01 00:00:00.000000 UTC
18727,9445 Shady Ln.,,Beaverton,58,97005,TGJ4vN42vUejbL5iAheKoQ==,2003-12-08 00:00:00.000000 UTC
22578,9330 Georgia Dr.,,Beaverton,58,97005,ReTCCT7VIkCJFKfJ896uWg==,2002-12-19 00:00:00.000000 UTC
24956,7290 Sweeney Road,,Beaverton,58,97005,VTXiaf3OO0iQywpMhVB0Cw==,2004-05-23 00:00:00.000000 UTC
28687,1565 W. Lake Dr.,,Beaverton,58,97005,uenB7qAmwUqFYFJG9lcYPQ==,2002-06-12 00:00:00.000000 UTC
28983,2341 Lindley Ct,,Beaverton,58,97005,znb/bwKcw0evUyDQs8DiDQ==,2003-10-06 00:00:00.000000 UTC
12679,805 Willow Lane,,Beaverton,58,97005,fw19nNXvNUSIVZhjgA99xA==,2003-02-20 00:00:00.000000 UTC
13544,4802 Haynes Court,,Beaverton,58,97005,6b6JFbP7xUGvt3NOxQf63w==,2003-12-21 00:00:00.000000 UTC
15016,143 Louisiana Dr,,Beaverton,58,97005,CgaTSJltL0uHGmVZtyVFYA==,2003-08-07 00:00:00.000000 UTC
28221,2176 Apollo Way,,Beaverton,58,97005,dWzzZ4FZEECJHvhjPGLSSA==,2003-09-26 00:00:00.000000 UTC
28949,1961 Oak Grove Road,,Beaverton,58,97005,9SsDlh5KmUSt3np2DaDa1A==,2003-07-29 00:00:00.000000 UTC
13127,9903 East Lane,,Beaverton,58,97005,37ReFKK4jE6G64HNlh3Gqg==,2003-08-28 00:00:00.000000 UTC
17180,2546 Crowe Place,,Beaverton,58,97005,xAM/cMXhu02nI2483As02g==,2003-08-31 00:00:00.000000 UTC
27874,6872 Thornwood Dr.,,Beaverton,58,97005,6HwgagyqR0mHbVT/ug6ZGQ==,2004-02-11 00:00:00.000000 UTC
29301,8844 Garcia,,Beaverton,58,97005,gLlGO11u60e5sGspfSnyvA==,2004-02-20 00:00:00.000000 UTC
20238,3416 Cunha Ct,,Beaverton,58,97005,U4y87JwMQ0SxGdOYIwU4Mw==,2004-03-25 00:00:00.000000 UTC
11652,1275 West Street,,Beaverton,58,97005,Duq0JNIjgE6PVLN6vVEhVA==,2002-07-30 00:00:00.000000 UTC
12508,8938 Violet Ct.,,Beaverton,58,97005,zfwZ42B3WEWl2/bnT1dOyw==,2003-10-28 00:00:00.000000 UTC
12550,4430 Ana Cortez,,Beaverton,58,97005,XxXb6WTwfEyVEOfT4Dj9RA==,2004-04-16 00:00:00.000000 UTC
16486,2131 Covington Court,,Beaverton,58,97005,iP/YbJrLRES5s+/v1gXEqQ==,2004-05-04 00:00:00.000000 UTC
18101,9645 Prancing Drive,,Beaverton,58,97005,l/ZJAROuPku6eH6+lhS1gg==,2003-04-01 00:00:00.000000 UTC
24609,49 Monzeneda Way,,Beaverton,58,97005,vNs/NRWqV0C8fAEt7Kj65Q==,2003-08-20 00:00:00.000000 UTC
24615,717 Westwood Court,,Beaverton,58,97005,phnGui+s4EynhLRCeQSNbQ==,2004-05-12 00:00:00.000000 UTC
26816,3083 Alhambra Ave.,,Beaverton,58,97005,irSyGA++dEeRy7/isiYOYg==,2003-10-09 00:00:00.000000 UTC
27965,9245 Dantley Way,,Beaverton,58,97005,UttyyOlkrk6P1oSJ/J7NYw==,2004-05-10 00:00:00.000000 UTC
28766,2947 Vine Lane,,Beaverton,58,97005,M+L83NLAh02AP33wnx8JQQ==,2004-04-18 00:00:00.000000 UTC
29247,5701 El Dorado,,Beaverton,58,97005,5GyKxz+LOEusZzPsiQC2xA==,2004-04-22 00:00:00.000000 UTC
29575,5696 McFaul Drive,,Beaverton,58,97005,HzUSyLz4gUSkK+qd8J8JAQ==,2004-03-29 00:00:00.000000 UTC
13005,2119 Little Dr,,Beaverton,58,97005,zNOeAz4kKEGSqVVyn95unA==,2003-08-10 00:00:00.000000 UTC
15066,5989 Concord Ave,,Beaverton,58,97005,palcRXV6TU6yWfL7giJfHA==,2003-11-18 00:00:00.000000 UTC
25960,1442 Hill Top Rd,,Beaverton,58,97005,Dl4B7c5YzkueSE8Bvg2KOw==,2003-12-27 00:00:00.000000 UTC
20522,8136 Michele Drive,,Beaverton,58,97005,ZTsd/L8wkk2OgEjrWnnYpQ==,2004-04-05 00:00:00.000000 UTC
15762,9088 Almaden Dr,,Beaverton,58,97005,iPcb9Yhrh0CjMLNDKayFFA==,2003-11-29 00:00:00.000000 UTC
20213,9363 Vista Bonita,,Beaverton,58,97005,OitepT+wJUa7jyPXs9nS4w==,2003-10-28 00:00:00.000000 UTC
24990,3111 Creekridge Lane,,Beaverton,58,97005,7+iQBkNlR02r0IVdEyVp7g==,2004-06-19 00:00:00.000000 UTC
12391,4575 Sandiago Drive,,Beaverton,58,97005,OUKZLnZmJEe4S00Xkp/xbA==,2004-04-09 00:00:00.000000 UTC
13448,5952 Haven Drive,,Beaverton,58,97005,sKieC8zGiEyVOeW0MsK4Xg==,2003-10-06 00:00:00.000000 UTC
16033,5626 Mt. View Drive,,Beaverton,58,97005,oX75VfZbskSlC0ob81w9dQ==,2004-04-09 00:00:00.000000 UTC
16337,7545 Gonzalez Ct,,Beaverton,58,97005,6Yz13Pn080Ofq+odUjHT9A==,2003-08-30 00:00:00.000000 UTC
22566,3874 Claudia Court,,Beaverton,58,97005,+sU7FtarIUSV0A4NSn/FFw==,2004-02-29 00:00:00.000000 UTC
25048,3693 Concord Ct.,,Beaverton,58,97005,mFFWjXL1Z0ub5lVW/UklEw==,2004-06-05 00:00:00.000000 UTC
26952,8459 Silver Oaks Place,,Beaverton,58,97005,/6oxTEVjIkCDEg/hA6+kHA==,2001-11-01 00:00:00.000000 UTC
27750,5733 Clayton Rd.,,Beaverton,58,97005,tGHSDiL/wU2E44Mp+m0r1w==,2003-08-05 00:00:00.000000 UTC
18074,8158 Pheasant Court,,Beaverton,58,97005,D5MHE9ZoR0G5bE61A1R/NA==,2004-01-15 00:00:00.000000 UTC
20906,4426 Tanager Road,,Beaverton,58,97005,4ghYCqQTM0q/UjXi1+JqNQ==,2004-01-10 00:00:00.000000 UTC
15632,6912 Hamilton Avenue,,Beaverton,58,97005,xamPiPjCMUiFA8kgUfUDug==,2003-11-04 00:00:00.000000 UTC
23432,7623 Cloudview Dr.,,Beaverton,58,97005,2O2rHrmYMUi2tVBr0bPKsA==,2004-04-05 00:00:00.000000 UTC
13227,4265 Boxwood Dr,,Beaverton,58,97005,Klnaw3eKE0aqyZLOqPQkyg==,2004-06-20 00:00:00.000000 UTC
14122,6898 Holiday Hills,,Beaverton,58,97005,6Pxv9Xq7L0q9SMsoaNzccA==,2003-09-26 00:00:00.000000 UTC
21187,6594 Bent Tree Lane,,Beaverton,58,97005,CN71u+NTrkKkRXdtK1nqEA==,2004-03-05 00:00:00.000000 UTC
23560,2648 Santa Ana Drive,,Beaverton,58,97005,kiOE8k6b20eKtqL/hIXd9Q==,2004-06-12 00:00:00.000000 UTC
28293,3704 Greendell Rd.,,Beaverton,58,97005,FDE1PZGIEUidfaGNnTaoyw==,2004-06-27 00:00:00.000000 UTC
28775,5420 Thornwood Drive,,Beaverton,58,97005,WUYDHdW0ZkO02nMKbNzXnw==,2003-09-27 00:00:00.000000 UTC
898,700 Se Sunnyside Road,,Clackamas,58,97015,20mE2BZxe0K/r8rnwI3ghA==,2003-09-01 00:00:00.000000 UTC
26296,4068 St. George Court,,Clackamas,58,97015,vWrmucNOpkm24QMXptjfxg==,2003-12-11 00:00:00.000000 UTC
17211,3752 San Ramon Valley Blvd.,,Lake Oswego,58,97034,kfSPBpaNoUOIfi/l1J+Fbg==,2003-12-16 00:00:00.000000 UTC
13849,5958 Cross Road,,Lake Oswego,58,97034,hkM2Mb0IfUezNtGrumzBQg==,2003-10-14 00:00:00.000000 UTC
27259,511 El Rancho Drive,,Lake Oswego,58,97034,yaLJi4HWv0G97JOIvhuQvA==,2003-07-27 00:00:00.000000 UTC
16724,3828 Baltic Sea Ct,,Lake Oswego,58,97034,YD0mVSDnMEigeVltEX1GjA==,2004-07-02 00:00:00.000000 UTC
23696,9312 Algiers Dr.,,Lake Oswego,58,97034,Ie5ZeDGGIkmyX55uriNjEg==,2003-04-13 00:00:00.000000 UTC
23726,9353 N Lucile Lane,,Lake Oswego,58,97034,rDvtDjmUr0Wqr3vRjFQO5w==,2003-11-03 00:00:00.000000 UTC
12771,6498 Mining Rd.,,Lake Oswego,58,97034,PlnoJ6TcukmBZFOB1S8bVw==,2004-01-30 00:00:00.000000 UTC
21948,5159 Amanda Circle,,Lake Oswego,58,97034,UxaOd/JziUeweErqxAYIrA==,2004-07-30 00:00:00.000000 UTC
17768,2827 Red Leaf,,Lake Oswego,58,97034,LYZ+ZiAiwUypKVj3MmhqfQ==,2002-11-24 00:00:00.000000 UTC
18631,7199 Santa Fe Dr.,,Lake Oswego,58,97034,eQLBwa1bzEya7ZsXxf384A==,2003-02-12 00:00:00.000000 UTC
18815,45 Landing Terrace,,Lake Oswego,58,97034,dxcsL7BFEkOxODHdDW166w==,2004-03-31 00:00:00.000000 UTC
20815,4351 Charlotte Ave.,,Lake Oswego,58,97034,iNgDMeQ+YUi5pl3avQ28zQ==,2003-12-25 00:00:00.000000 UTC
21478,3236 Wibur Ave.,,Lake Oswego,58,97034,uFErVrAbE0Wecr9I0olAtw==,2003-04-06 00:00:00.000000 UTC
18696,1074 Lori Drive,,Lake Oswego,58,97034,i4fhG9CBNEG+yvRHQuHOcQ==,2004-05-09 00:00:00.000000 UTC
25809,237 Bellwood Dr.,,Lake Oswego,58,97034,LndVw61E4E++kBUUCuyf9Q==,2004-02-26 00:00:00.000000 UTC
28309,7647 Valencia Place,,Lake Oswego,58,97034,K8Pe7G7ylkuwPnXWSSCO7w==,2003-09-01 00:00:00.000000 UTC
12981,5809 Mount Aire Parkway,,Lake Oswego,58,97034,sLrcqJP2+EutuuvHPXEHBQ==,2003-12-10 00:00:00.000000 UTC
23127,255 Mt. Olivet Ct.,,Lake Oswego,58,97034,/lezi8NRWE6ojbqJtvzx1Q==,2004-07-15 00:00:00.000000 UTC
25689,4932 Reliz Valley Road,,Lake Oswego,58,97034,o5McgD2dv0Kp2HtGAbgtKw==,2004-06-10 00:00:00.000000 UTC
14334,237 El Centro,,Lake Oswego,58,97034,+SElVuc9MkCIcFFpDe/nkg==,2004-03-30 00:00:00.000000 UTC
16509,163 St. John Lane,,Lake Oswego,58,97034,1ynIZyba40urIylIGVO3+A==,2004-03-30 00:00:00.000000 UTC
12923,9741 Forte Way,,Lake Oswego,58,97034,Op84nbMBdUK/vN1bP7GwXA==,2004-06-09 00:00:00.000000 UTC
15092,3397 C Olivera Rd,,Lake Oswego,58,97034,o7HUJ1OQeEie+1k0d3d83w==,2004-05-20 00:00:00.000000 UTC
16846,5536 Court Lane,,Lake Oswego,58,97034,bpXo4roEnE21k6ObwkS9aw==,2004-04-27 00:00:00.000000 UTC
18848,8138 Brook Way,,Lake Oswego,58,97034,kBRBJL+bEkqzugW6UkYR9w==,2003-08-01 00:00:00.000000 UTC
25453,4166 Deercreek Ln.,,Lake Oswego,58,97034,wn5ceG8FRkuVrppaF4XJ8A==,2004-05-13 00:00:00.000000 UTC
23311,3793 Apollo Way,,Lake Oswego,58,97034,RIHpuSzba0O7DSlNYTqlNg==,2004-07-27 00:00:00.000000 UTC
20061,9088 Creed Ave,,Lake Oswego,58,97034,nMf2W2BsnkucUYGr4uZXFw==,2003-04-04 00:00:00.000000 UTC
312,1286 Cincerto Circle,,Lake Oswego,58,97034,/0+1h+WqUEqbBX1RqJFsWg==,2002-01-23 00:00:00.000000 UTC
23391,2469 Maureen Lane,,Lake Oswego,58,97034,kWaI1nvH/kWHSPKHStUItA==,2004-05-20 00:00:00.000000 UTC
14463,8982 Mt. Etna,,Lake Oswego,58,97034,BHaOYj4CA0a945Rputk6/g==,2003-09-04 00:00:00.000000 UTC
17263,1113 Ready Road,,Lake Oswego,58,97034,7HtSAxeQ6EWD/EmRR4al6w==,2003-08-25 00:00:00.000000 UTC
20954,3709 Leonard Ct.,,Lake Oswego,58,97034,TG4QkVEd+UauaZp5kiE76w==,2003-09-19 00:00:00.000000 UTC
24388,2839 Redhead Way,,Lake Oswego,58,97034,vfpgo+Oi70eJzU6ahBYUUw==,2003-09-01 00:00:00.000000 UTC
15510,297 Mt. Tank Circle,,Lake Oswego,58,97034,gwZPwBEj0EeTbT95kkqz8g==,2002-05-21 00:00:00.000000 UTC
25531,6440 Co Road,,Lake Oswego,58,97034,nvkn5xN5i0GZbOMnMq8Vpg==,2001-08-20 00:00:00.000000 UTC
25917,2835 The Trees Drive,,Lake Oswego,58,97034,+o/WZTRr8kiJlBhbDNRMYA==,2001-10-28 00:00:00.000000 UTC
28278,9605 Pheasant Circle,,Lake Oswego,58,97034,6N7jm+8DSEGg/PWjZGXcAA==,2002-06-29 00:00:00.000000 UTC
22160,879 St. Andrews Way,,Lake Oswego,58,97034,xgPuAwsxDkS8/dTykwnhlw==,2002-01-31 00:00:00.000000 UTC
18345,6968 Hobby Court,,Lake Oswego,58,97034,66vtuMJ2cUKz45SDjnjfFw==,2004-07-14 00:00:00.000000 UTC
22078,3230 Hamilton Ave,,Lake Oswego,58,97034,n3cPXsQ8GEmAR+vbBfpRog==,2004-01-01 00:00:00.000000 UTC
18062,6680 Brookdale Dr.,,Lake Oswego,58,97034,Ai/pdqZuzUyrGrqMvvAGUQ==,2004-07-31 00:00:00.000000 UTC
20593,711 Sweetwater Drive,,Lake Oswego,58,97034,8zYSfmCql0GHmw/3wOdP3Q==,2002-08-08 00:00:00.000000 UTC
25071,7889 Mitchelleanjen Ln.,,Lake Oswego,58,97034,F1aOohUWwkS0vWexh1AyfQ==,2004-04-07 00:00:00.000000 UTC
13661,5690 Morgan Territory Rd,,Lake Oswego,58,97034,y4HmCuChUkuS8+yf1zco8w==,2003-12-16 00:00:00.000000 UTC
26998,8528 San Ramon Road,,Lake Oswego,58,97034,GJ60zguX5UWemNcqLNZTbw==,2003-10-21 00:00:00.000000 UTC
15242,5307 Wildberry Court,,Lake Oswego,58,97034,OJdxCVCaGEGlPX9rVCDP3A==,2003-09-18 00:00:00.000000 UTC
17870,5308 Logan Court,,Lake Oswego,58,97034,p4VpTvFZzEW0+U4O7Knm6g==,2004-06-18 00:00:00.000000 UTC
25877,3442 Rolando Ave.,,Lake Oswego,58,97034,RlkScBvYkU+fkfZz8trWPQ==,2002-05-31 00:00:00.000000 UTC
13628,4155 Working Drive,,Lake Oswego,58,97034,68wUqaxxAE6+uEn6ctum8w==,2003-10-15 00:00:00.000000 UTC
21768,6696 Park Highlands Blvd.,,Lake Oswego,58,97034,l/MW+2rx9ECQAkRDHvyWQw==,2004-06-06 00:00:00.000000 UTC
13488,3989 Terrace Drive,#55,Lake Oswego,58,97034,nn3JvZ+dCkSVcuzhqq0QkA==,2003-11-22 00:00:00.000000 UTC
14155,3947 Vista Valley Rd,,Lake Oswego,58,97034,qBmX68Qe7UegEhPgcoxczA==,2004-03-28 00:00:00.000000 UTC
16591,9464 Virginia Hills,,Lake Oswego,58,97034,WcEc/y4xOUOMSAmxRdxMuA==,2001-11-23 00:00:00.000000 UTC
21780,6869 Meier Road,,Lake Oswego,58,97034,pcfZLgoaJEur/N5uXPGcKQ==,2004-03-14 00:00:00.000000 UTC
12668,9531 Tri-state Ave,,Lake Oswego,58,97034,wGK6XsS02kOf4SLgt8qKlQ==,2004-05-22 00:00:00.000000 UTC
15261,9076 Inverness Drive,,Lake Oswego,58,97034,wF75LKmC6kyjpY6Yn3HJPA==,2003-04-08 00:00:00.000000 UTC
23334,8162 Olympic Dr.,,Lake Oswego,58,97034,zJIq3LjlSkaXIzBKYwuodw==,2004-06-25 00:00:00.000000 UTC
11854,975 Harris Circle,,Lake Oswego,58,97034,SRKMBGIK20GkjBrurP/ZpQ==,2004-07-06 00:00:00.000000 UTC
13043,321 Concerto Circle,,Lake Oswego,58,97034,l04hAfBqMEKv913MNnXJSg==,2003-12-24 00:00:00.000000 UTC
19658,4463 Temple Court,,Lake Oswego,58,97034,06A3lir/F02Gni61SYhzKA==,2004-06-17 00:00:00.000000 UTC
22313,6545 N Ridgewood Dr.,,Lake Oswego,58,97034,echtc7DM4E6a+bU+IfXsAw==,2002-07-19 00:00:00.000000 UTC
15205,9620 Fallbrook Road,,Lake Oswego,58,97034,asnhNLz98UawrR0rWQBalA==,2004-07-30 00:00:00.000000 UTC
28529,6358 Parkview Court,,Lake Oswego,58,97034,0hmXLWnKG0qC5w6c3afvwA==,2004-07-16 00:00:00.000000 UTC
18378,3902 Clay Rd.,,Lake Oswego,58,97034,mfrtzT/NSkWYuOZ1LsEAyA==,2003-12-14 00:00:00.000000 UTC
19461,9597 Sweeney Road,,Lake Oswego,58,97034,IEi9f3AoJ020S6S4R+ypDw==,2003-11-06 00:00:00.000000 UTC
24078,9834 Hamlet,,Lake Oswego,58,97034,Ris672tx00uJcLVD1CAV4w==,2004-01-03 00:00:00.000000 UTC
29856,1132 Plymouth Dr.,,Lake Oswego,58,97034,sKz7tuerWkSLDdCSoEOung==,2004-04-07 00:00:00.000000 UTC
18786,9750 W. Watson Court,,Lake Oswego,58,97034,EomU2BSemkqIvfJkTmRojQ==,2004-04-27 00:00:00.000000 UTC
15444,6706 Ridgeview Dr,,Lake Oswego,58,97034,7t9e5nePCEqExf4X0Ie6qA==,2003-08-03 00:00:00.000000 UTC
22875,4524 P St.,,Lake Oswego,58,97034,kUoR7i4cYEah53aX/dpaFQ==,2004-03-24 00:00:00.000000 UTC
23049,4442 Carlos Dr.,,Lake Oswego,58,97034,h/m7778JuUekcfCxcPTiEg==,2002-12-23 00:00:00.000000 UTC
24929,8612 Pembrook Court,,Lake Oswego,58,97034,uUdgXjGsok+3jjmjl97COA==,2004-02-24 00:00:00.000000 UTC
12602,5802 Ampersand Drive,,Lake Oswego,58,97034,PbktJ1DqskybkFV+BgSoVA==,2003-11-19 00:00:00.000000 UTC
16692,8390 Galloway Dr,,Lake Oswego,58,97034,UdyPoFWVwky+/4VdZlUkJg==,2004-06-04 00:00:00.000000 UTC
26037,1293 Silverwood Drive,,Lake Oswego,58,97034,IHYZgi9M1kiJBrJ21tVFbA==,2001-08-21 00:00:00.000000 UTC
27779,1019 Kenwal Rd.,,Lake Oswego,58,97034,O4lNaRMAr0ejZvHgjOmxug==,2003-10-25 00:00:00.000000 UTC
22776,645 Dublin Court,,Lake Oswego,58,97034,yqZ8jFeGNk6ARueQLC99cw==,2004-01-25 00:00:00.000000 UTC
15816,8325 Newcastle Rd,,Lake Oswego,58,97034,z/9Jq+r3uEWot8xTfo7Y6A==,2003-12-14 00:00:00.000000 UTC
21090,5065 Cloverleaf Circle,,Lake Oswego,58,97034,G9yI6BUFXUC0xRPcQez7Ow==,2004-05-22 00:00:00.000000 UTC
27754,5603 Blackridge Drive,,Lake Oswego,58,97034,C4P5Z/zE3k66IZtPvEjtyQ==,2001-12-13 00:00:00.000000 UTC
19305,1465 Dover Drive,,Lake Oswego,58,97034,zFcguqUsSkSO4vrItVH5uA==,2004-04-07 00:00:00.000000 UTC
22024,9274 Dayton Court,,Lake Oswego,58,97034,6FK1b7A6NkSz5F6eoH2zrw==,2003-08-12 00:00:00.000000 UTC
15374,8185 Sol Street,,Lake Oswego,58,97034,p+XTiz8WmkuttLRdhRS5FA==,2002-08-28 00:00:00.000000 UTC
16927,5458 Birchwood,,Lake Oswego,58,97034,2OKiegjHqkiaXqQEqEE6wQ==,2001-12-09 00:00:00.000000 UTC
20343,1788 Camino Verde,,Lake Oswego,58,97034,nKZMXNzEPEW1Mju07qufzA==,2004-02-03 00:00:00.000000 UTC
26527,1940 Nulty Drive,,Lake Oswego,58,97034,wUMo+2sB5EuU3OTbThO1mw==,2004-01-07 00:00:00.000000 UTC
29059,5333 Garaventa Drive,,Lake Oswego,58,97034,jW5BDop0kEiWdzNyU18fWg==,2003-11-17 00:00:00.000000 UTC
16663,3407 Oak Brook Place,,Lake Oswego,58,97034,trlu26pLcEuK5lCK0Kc0sA==,2001-07-14 00:00:00.000000 UTC
21102,5238 Jemco Court,,Lake Oswego,58,97034,Bm17RPizfUOlXV0M6LPKTQ==,2003-08-13 00:00:00.000000 UTC
23952,1119 Elderwood Dr.,,Lake Oswego,58,97034,C4WRXJ/+w0ayNJAYgsDP7g==,2001-11-04 00:00:00.000000 UTC
25725,6468 Gatewood Court,,Lake Oswego,58,97034,6GhcGjO3Q0+bN2NFstrLLA==,2003-09-08 00:00:00.000000 UTC
12458,2473 San Rafael,,Lake Oswego,58,97034,Pu6kjACq4EWMW9HI/XtZlQ==,2004-04-01 00:00:00.000000 UTC
16897,927 Parkside Dr,,Lake Oswego,58,97034,wLyqsYTlYEWwgHyDkfICJQ==,2004-04-15 00:00:00.000000 UTC
27529,843 Camino Verde Cr.,,Lake Oswego,58,97034,NAudD6UevkSZRefZcDFY7A==,2004-03-06 00:00:00.000000 UTC
29489,548 Stony Hill Circle,,Lake Oswego,58,97034,/lk7PBZcIUWIfGJYglHW2A==,2003-08-31 00:00:00.000000 UTC
17053,463 Creekside Drive,,Lake Oswego,58,97034,EugdLrfBdEajdUz8zJww1Q==,2004-07-16 00:00:00.000000 UTC
24060,4921 Oakwood Circle,,Lake Oswego,58,97034,cw/iz11d90ye/lIHQKIpSg==,2003-12-25 00:00:00.000000 UTC
18041,1415 Nottingham Place,,Lake Oswego,58,97034,sXNTNjXMP0KeiOOVK5TAZw==,2002-07-20 00:00:00.000000 UTC
19697,156 East Lake Court,,Lake Oswego,58,97034,qWHqK87qHku+E3v33eLkWQ==,2003-06-10 00:00:00.000000 UTC
20984,2680 Corte Del Sol,,Lake Oswego,58,97034,WS+OqgXJnk6uCJvzuo7GXA==,2004-07-05 00:00:00.000000 UTC
13310,1585 Larkspur,,Lake Oswego,58,97034,hP3WETrOwEGlwVLuH3Gqhg==,2003-12-21 00:00:00.000000 UTC
20427,8790 N. 108th St.,,Lake Oswego,58,97034,aJ8LQObJ+kmIVKKX7NEDnA==,2004-04-21 00:00:00.000000 UTC
17500,153 Kenston Dr,,Lake Oswego,58,97034,1pTa5FqCB06cyuojsXeD1g==,2003-12-13 00:00:00.000000 UTC
28716,1755 Winton Drive,,Lake Oswego,58,97034,9TH0UA3yF0euXMx3gnd/cg==,2003-08-28 00:00:00.000000 UTC
12790,2520 Almond Street,,Oregon City,58,97045,7i+zQQtL40e8rpl++Vs1RA==,2003-01-16 00:00:00.000000 UTC
22821,609 Power Ave.,,Oregon City,58,97045,Jldk75vvMUKYe9zWIAYaKA==,2003-11-05 00:00:00.000000 UTC
18318,9104 Jacobsen Street,,Oregon City,58,97045,25XQOdY8uEagUi5JGJZsqQ==,2003-05-04 00:00:00.000000 UTC
23973,2826 C Del Rio Ln.,,Oregon City,58,97045,WJHrabP2OEOxbCsubrQJbg==,2003-11-02 00:00:00.000000 UTC
15645,7085 North 29th St,,Oregon City,58,97045,MqCrOHYc60qwRU5fzdh8dA==,2004-02-12 00:00:00.000000 UTC
29094,6111 Guadalajara,,Oregon City,58,97045,B97BXxJVxkWZ1CeuNig4Mg==,2004-03-14 00:00:00.000000 UTC
11958,6406 Pepper Way,,Oregon City,58,97045,LGYNE6kp70qfl1+ITC4OOQ==,2004-05-06 00:00:00.000000 UTC
13093,6296 Elmonte Drive,,Oregon City,58,97045,tlOHgXjc6UaMWZ8lGRQkIQ==,2002-07-29 00:00:00.000000 UTC
22131,8240 Leonard Dr.,,Oregon City,58,97045,OUVI8OWyM0uTLL9Ac6nuAg==,2003-11-08 00:00:00.000000 UTC
18329,1028 Green View Court,,Oregon City,58,97045,APD2ZOVr50qn8u1BUTSHdg==,2004-04-17 00:00:00.000000 UTC
22657,Rt. 6415 Box A,,Oregon City,58,97045,TbvBYIqOOEeTOrrNb6eWDQ==,2004-05-21 00:00:00.000000 UTC
23612,9959 Kirkwood Dr.,,Oregon City,58,97045,Jmy7jI3cvU6V4FWLnkfgKg==,2003-12-15 00:00:00.000000 UTC
25380,4930 Virginia Hills Drive,,Oregon City,58,97045,gMN+HuLYdEGBFDcMv3oMuA==,2003-08-11 00:00:00.000000 UTC
19257,2656 Stafford Ave.,,Oregon City,58,97045,9isxZhaQR0uzBaZyZSOZGQ==,2004-05-09 00:00:00.000000 UTC
23775,4364 Chelsea,,Oregon City,58,97045,gvbEzVfDEUC1a3mqAc3H4g==,2001-10-05 00:00:00.000000 UTC
16891,6481 Hastings Drive,,Oregon City,58,97045,6gNaz0GjIkKcgkbHq7lEMg==,2004-06-10 00:00:00.000000 UTC
